preIrma_zipcode,current_zipcode,county,age,is_male,edu,income,househd_size,is_white,is_black,is_asian,is_hispanic,has_children,has_elders,has_special_needs,has_pets,house_single_fam,house_condo,house_mobile,house_wood,house_brick,is_owner,has_insurance,coast_dist,use_tv_radio,tv_radio_storm_damage,tv_radio_casualty,tv_radio_road_traffic,tv_radio_preparation,tv_radio_people_stay,tv_radio_people_leave,use_social_media,social_media_storm_damage,social_media_storm_strength,social_media_preparation,social_media_people_stay,social_media_people_leave,social_media_road_traffic,friends_suggest_stay,friends_suggest_evac,neighbors_stay,neighbors_evac,harvey_influence,has_prev_exp,prev_decision_evac,prev_decision_stay,prev_decision_regret,prev_decision_no_regret,received_evac_notice,no_evac_notice,received_mandatory,received_voluntary,received_stay_notice,no_stay_notice,risk_of_stay,risk_of_evac,wind_risk_to_safety,wind_risk_to_property,flood_risk_to_safety,flood_risk_to_property,evac_difficulty_special_needs,evac_difficulty_expense,evac_difficulty_elders,evac_difficulty_no_place,evac_difficulty_job_obligation,evac_difficulty_pets,evac_difficulty_children,evac_difficulty_no_transport,evac_decision
33813,33813,Polk,26,1,3,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4,1,4.0,2.0,3.0,5.0,3.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,1,0,1,0,1,0,0,1,0,0,4,2,4,4,2,2,0,1,0,0,0,0,0,0,1
33801,33801,Polk,49,1,4,1,2,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,5,1,5.0,5.0,5.0,5.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,3,2,2,1,1,1,1,1,0,0,1,0,0,0
32607,33615,hillsboro,34,1,2,2,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,3.0,1.0,5.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,3.0,3.0,1,0,1,0,2.0,1,0,1,0,1,1,0,0,1,0,1,4,3,3,3,3,2,0,1,0,0,0,1,1,0,0
32803,32803,Florida,24,0,3,4,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,5.0,1.0,1.0,5.0,1.0,4.0,1,1.0,4.0,4.0,4.0,1.0,1.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,1,3,3,1,1,0,1,0,0,1,1,0,0,0
33513,33513,Sumter,56,0,1,2,2,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,1,3.0,3.0,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,4.0,1,1,0,0,1,1,0,1,0,0,0,5,3,5,4,2,2,0,0,0,0,0,1,0,0,1
32808,32808,orange,21,1,2,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,5,1,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,0,1,0,2.0,1,0,1,0,1,0,1,0,0,0,1,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0
32707,32707,Seminole,41,0,3,1,4,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,3,1,4.0,2.0,4.0,5.0,5.0,3.0,1,3.0,3.0,4.0,3.0,2.0,3.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,3,2,3,3,2,2,0,1,0,0,1,1,0,0,0
33850,33850,Polk,69,0,2,3,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,5,1,4.0,2.0,4.0,4.0,2.0,4.0,1,4.0,4.0,4.0,3.0,3.0,4.0,0,1,0,1,0.0,1,0,1,0,1,0,0,0,0,0,1,3,3,4,3,3,3,1,0,0,0,0,1,0,0,0
32836,32836,Orange,18,0,2,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,5.0,3.0,5.0,4.0,2.0,4.0,1,4.0,5.0,3.0,3.0,5.0,5.0,1,0,1,0,0.0,2,0,0,0,0,0,0,0,0,0,0,4,2,1,5,1,4,0,1,0,1,0,0,0,1,0
32611,32611,Alachua,20,0,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1,3.0,1.0,3.0,3.0,2.0,5.0,1,4.0,5.0,5.0,3.0,5.0,5.0,0,1,0,1,0.0,1,0,1,0,1,1,0,0,1,0,0,3,1,4,3,1,1,0,0,0,0,0,0,0,1,1
32789,32789,Orange,28,0,2,3,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,5.0,2.0,4.0,5.0,5.0,4.0,1,5.0,5.0,4.0,5.0,4.0,5.0,1,0,1,0,1.0,2,0,0,0,0,0,1,0,0,1,0,3,2,5,5,3,3,0,0,0,1,0,0,0,0,0
34741,34741,Osceola,49,1,3,2,3,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,3,1,2.0,1.0,1.0,4.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,2,2,3,1,1,0,1,0,1,0,0,1,0,0
34470,34470,Marion,53,0,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,5.0,2.0,5.0,5.0,4.0,5.0,1,4.0,4.0,4.0,3.0,4.0,4.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,3,3,3,4,2,2,0,1,0,0,0,1,0,0,0
34786,34786,Orange,38,1,2,3,4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,4,1,3.0,2.0,4.0,3.0,3.0,3.0,1,4.0,5.0,5.0,4.0,5.0,5.0,0,1,1,0,4.0,1,1,0,0,1,1,0,1,0,0,1,5,5,5,5,4,4,0,1,0,1,1,0,1,0,1
34762,34762,Lake,36,0,2,2,4,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,5.0,4.0,4.0,5.0,5.0,0,1,1,0,-4.0,1,0,1,0,1,0,1,0,0,0,0,4,5,3,1,3,1,0,1,0,1,1,0,1,0,0
32730,32730,Seminole,27,0,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,5.0,3.0,5.0,5.0,4.0,5.0,1,5.0,5.0,5.0,5.0,4.0,4.0,1,0,0,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,4,3,2,4,4,0,1,0,0,0,0,0,0,0
34470,34470,MARION,60,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,5,1,4.0,2.0,4.0,4.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2.0,2,0,0,0,0,0,1,0,0,0,1,3,3,4,4,3,3,0,1,0,0,0,1,0,0,0
32765,32765,Seminole County,30,0,3,2,3,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,5,1,4.0,2.0,5.0,5.0,4.0,5.0,1,3.0,4.0,5.0,4.0,4.0,4.0,0,0,1,0,0.0,2,0,0,0,0,0,1,0,0,1,0,3,4,4,3,2,2,0,0,0,0,0,1,1,0,0
32773,32773,Seminole,79,0,2,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,1,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,1,0,1,0,0,1,0,0,0,1,3,5,2,2,3,3,0,0,0,0,0,1,0,1,0
34788,34788,Lake,29,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,4.0,2.0,4.0,3.0,3.0,3.0,1,4.0,4.0,4.0,3.0,3.0,3.0,1,0,1,0,-2.0,1,1,0,0,1,0,1,0,0,1,0,3,3,3,4,3,3,0,1,0,1,1,0,0,1,0
32641,32641,Alachua,26,1,3,3,4,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,5,1,4.0,2.0,5.0,3.0,5.0,2.0,1,3.0,4.0,2.0,4.0,2.0,3.0,1,0,1,0,1.0,1,0,1,0,1,1,0,0,1,1,0,3,2,2,2,4,4,0,1,0,0,1,0,0,0,0
34746,34746,osceola,40,1,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,1,4.0,2.0,4.0,4.0,4.0,1.0,1,1.0,2.0,2.0,1.0,2.0,2.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,2,2,3,1,1,0,0,0,0,1,0,0,0,0
32818,32818,Orange,38,1,2,4,4,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,5,1,4.0,2.0,4.0,5.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,3,2,4,5,1,1,0,1,0,0,1,1,1,0,0
34480,34480,Marion,54,1,4,4,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,1,5.0,5.0,5.0,5.0,4.0,5.0,1,4.0,5.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0
34471,34471,Marion,42,0,3,2,3,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,4,1,5.0,5.0,4.0,5.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,4,2,4,4,2,2,0,1,1,1,0,0,0,0,0
32669,32669,Alachua,32,0,3,3,3,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,3,1,5.0,2.0,5.0,5.0,2.0,5.0,1,3.0,5.0,4.0,3.0,4.0,5.0,0,1,1,0,2.0,1,1,0,1,0,0,1,0,0,0,0,3,5,5,5,2,2,0,1,0,0,0,1,1,0,0
33805,33805,polk,22,1,2,0,4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,5,1,4.0,1.0,5.0,4.0,4.0,5.0,1,4.0,4.0,5.0,4.0,5.0,5.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,0,0,3,4,3,4,4,4,0,0,0,1,0,1,0,0,0
33936,33936,lee,52,0,2,2,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,3.0,1.0,3.0,4.0,3.0,4.0,1,3.0,4.0,4.0,4.0,4.0,3.0,0,1,1,0,0.0,2,0,0,0,0,0,1,0,0,0,1,1,4,1,1,1,1,0,1,0,0,1,1,0,0,0
34711,34711,Lake,40,0,2,4,4,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,4,1,4.0,3.0,4.0,5.0,4.0,4.0,1,5.0,5.0,5.0,4.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,4,3,3,2,2,0,1,0,1,0,1,0,0,0
32824,32824,Orange,24,0,4,1,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,4,1,5.0,2.0,4.0,4.0,4.0,3.0,1,4.0,5.0,3.0,4.0,2.0,3.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,3,2,1,4,1,4,0,1,0,1,1,1,0,0,0
33848,32817,osceola,30,1,3,3,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3,1,3.0,3.0,2.0,4.0,2.0,4.0,1,4.0,4.0,5.0,4.0,3.0,1.0,0,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,2,3,4,5,2,2,0,0,0,0,0,1,0,0,0
32608,32608,Alachua County,21,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,2.0,1.0,2.0,5.0,1.0,5.0,1,2.0,4.0,5.0,4.0,4.0,2.0,1,0,0,1,2.0,1,0,1,0,1,1,0,1,0,0,1,3,1,2,1,1,1,0,0,0,0,0,0,0,1,0
32618,32618,Alachua,49,0,3,2,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,1,5.0,3.0,4.0,4.0,2.0,4.0,1,4.0,4.0,4.0,2.0,4.0,4.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,2,3,3,2,2,0,1,0,1,1,1,0,0,0
33810,33810,Polk,38,0,2,4,3,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,2,1,2.0,1.0,2.0,4.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.0,1,0,1,0,1,1,0,1,0,0,1,4,2,5,5,3,2,1,0,0,0,0,1,1,0,1
32751,10009,Orange,22,0,3,4,5,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,4,1,3.0,2.0,5.0,5.0,3.0,4.0,1,4.0,4.0,5.0,5.0,4.0,5.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,3,2,3,4,4,3,0,1,0,1,1,1,0,0,0
32641,32641,Alachua,30,0,1,0,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4,1,4.0,4.0,4.0,4.0,3.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,-1.0,1,0,1,0,1,1,0,0,1,0,0,2,2,3,3,2,2,0,0,0,0,0,0,0,1,0
32162,32162,Sumter,31,1,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,1,3.0,1.0,2.0,4.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,3,1,1,0,1,0,0,0,0,0,0,0
32817,32817,Orange,24,0,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,4,1,3.0,1.0,5.0,5.0,3.0,4.0,1,5.0,5.0,5.0,3.0,3.0,5.0,1,0,0,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,1,2,2,1,1,0,1,0,0,1,1,0,0,0
34787,34787,Orange County,24,1,3,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,4.0,2.0,3.0,2.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,4.0,1,1,0,0,1,0,1,0,0,0,1,4,2,4,5,3,3,0,1,0,0,0,0,0,0,1
32669,32669,Alachua,35,0,4,3,4,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,4,1,4.0,4.0,5.0,3.0,2.0,5.0,1,4.0,5.0,5.0,3.0,4.0,5.0,1,0,1,0,2.0,1,0,1,0,1,1,0,0,1,1,0,3,5,3,3,1,1,0,0,0,0,0,1,1,0,0
32812,32812,Orange,34,0,3,3,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,4,1,5.0,2.0,3.0,5.0,4.0,2.0,1,3.0,4.0,4.0,4.0,2.0,3.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,2,1,2,3,1,2,0,1,0,0,0,0,1,0,0
33881,33881,Polk,60,0,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,1,4.0,2.0,4.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,3,3,4,4,4,4,0,0,0,0,0,1,0,0,0
32701,32701,Seminole,28,0,3,2,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4,1,3.0,3.0,5.0,5.0,3.0,3.0,1,5.0,5.0,5.0,3.0,3.0,2.0,0,1,0,0,1.0,1,0,1,0,1,0,1,0,0,0,0,5,2,5,5,2,2,0,0,0,0,0,0,1,0,1
