age,gender,r_white,r_black,r_hispanic,r_asian,r_native,househd_size,have_child,have_elder,income,edu,owner,pets,ht_single_fam,ht_mobile,ht_condo,hm_wood,hm_brick_cement,coast_dist,heard_order,od_voluntary,od_mandatory,know_evac_zone,ez_in_zone,ez_not_in_zone,src_local_radio,src_local_tv,src_cable_cnn,src_cable_weather_channel,src_cable_other,src_internet,importance_nhc,importance_local_media,trust_local_media,seek_local_weather_office,see_track_map,concern_wind,concern_fld_surge,concern_fld_rainfall,concern_tornado,sf_cat4_water,sf_cat4_wind_water,sf_cat3_water,sf_cat3_wind_water,sf_cat2_water,sf_cat2_wind_water,evac
43.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,18.0436763177,1.0,0,1,1,1,0,2,3,1,1,0,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
41.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1.26645295261,1.0,0,1,1,1,0,3,3,0,3,0,3,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
59.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,4.01276419239,1.0,0,1,1,1,0,1,3,0,3,0,1,1.0,2.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1
47.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,0,0,1,0,0,5.2306235496,0.0,0,0,0,0,0,0,3,0,1,1,3,1.0,2.0,1.0,0.0,1.0,2.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
79.0,0,1,0,0,0,0,5.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,14.6335510212,0.0,0,0,0,0,0,1,3,3,2,0,0,1.0,2.0,1.0,0.0,1.0,1.0,0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0
63.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,1.03787706021,0.0,0,0,0,0,0,0,3,0,3,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
48.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.33727045426,0.0,0,0,1,1,0,1,1,1,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
43.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,5.57286077742,0.0,0,0,1,0,1,0,3,0,1,0,3,2.0,2.0,1.0,1.0,1.0,1.0,2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
76.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1.23806778218,1.0,0,1,1,1,0,1,2,2,1,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
65.0,0,0,0,1,0,0,2.0,0.0,1.0,0.0,1,1,0,1,0,0,0,1,7.36217817152,1.0,1,0,0,0,0,1,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
55.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,12.2049077107,0.0,0,0,1,1,0,2,3,1,2,2,1,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
36.0,1,0,0,0,0,1,4.0,1.0,0.0,1.0,1,0,0,1,0,0,1,0,3.16945733451,1.0,1,0,1,1,0,0,3,0,1,0,1,2.0,2.0,1.0,1.0,0.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
76.0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,5.57938804405,1.0,0,1,1,0,1,3,3,0,0,0,0,0.0,2.0,1.0,0.0,1.0,2.0,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
43.0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,5.60284334183,1.0,1,0,1,1,0,2,3,0,0,0,0,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
59.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,7.34192503794,1.0,1,0,1,1,0,1,3,3,3,3,1,2.0,1.0,1.0,0.0,1.0,1.0,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
82.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,1.80869149098,0.0,0,0,1,0,1,2,3,0,0,2,0,2.0,2.0,1.0,1.0,1.0,0.0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
56.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,1.59409442352,1.0,1,0,1,0,1,3,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
65.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,11.6915611959,1.0,1,0,1,1,0,0,3,0,0,0,0,1.0,1.0,1.0,0.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
63.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,5.57286077742,1.0,1,0,0,0,0,1,1,1,1,1,1,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
32.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.16945733451,0.0,0,0,1,1,0,3,3,1,1,1,1,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
33.0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,1.79373645765,1.0,0,1,1,0,1,1,3,1,3,0,3,2.0,1.0,1.0,0.0,1.0,2.0,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
69.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,13.1293674202,0.0,0,0,0,0,0,0,3,0,2,0,0,2.0,1.0,1.0,0.0,1.0,2.0,1,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0
35.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,0,0,0,1,0,0,1.90705057892,1.0,1,0,0,0,0,3,2,0,0,0,3,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
71.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,7.58731363716,1.0,1,0,1,0,1,0,3,0,2,0,0,2.0,2.0,1.0,1.0,1.0,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
56.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,4.19268340617,1.0,0,1,1,1,0,2,3,0,1,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
50.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.74721457445,1.0,0,1,1,1,0,3,3,0,3,3,0,2.0,2.0,1.0,0.0,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,1.79373645765,0.0,0,0,1,0,1,0,0,0,3,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
70.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.74721457445,1.0,0,1,1,1,0,0,3,0,3,3,1,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1
65.0,1,1,0,0,0,0,4.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,3.16945733451,0.0,0,0,1,1,0,3,2,1,3,1,0,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
61.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,7.34192503794,0.0,0,0,1,0,1,3,3,0,0,0,2,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,3.90288486353,1.0,0,1,1,1,0,2,1,2,2,1,0,1.0,2.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
74.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,2.94808433601,1.0,1,0,0,0,0,0,0,0,3,3,0,2.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
29.0,1,0,1,0,0,0,7.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,3.68808193045,1.0,0,1,1,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
48.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0.912623878528,0.0,0,0,1,1,0,1,3,0,1,0,1,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,1,1,1,1,0,0,0,1,3.74721457445,0.0,0,0,1,1,0,1,2,0,3,2,0,2.0,2.0,0.0,1.0,1.0,1.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1
43.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,1.90705057892,1.0,1,0,1,1,0,0,2,0,3,0,2,1.0,1.0,0.0,0.0,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
26.0,1,1,0,0,0,0,3.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,14.7089938853,0.0,0,0,0,0,0,2,2,2,3,2,0,2.0,1.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
39.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,9.57879996016,1.0,0,1,1,1,0,2,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
50.0,1,0,1,0,0,0,3.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3.74721457445,0.0,0,0,0,0,0,2,2,2,2,0,3,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0
57.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,0,1,0,0,1,0,1.79373645765,0.0,0,0,1,0,1,1,3,0,3,2,1,2.0,1.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
71.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1.81600143607,0.0,0,0,1,1,0,1,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
59.0,1,1,0,0,0,0,3.0,0.0,1.0,0.0,1,1,1,1,0,0,0,1,1.26645295261,1.0,0,1,0,0,0,2,1,0,2,3,1,2.0,1.0,1.0,1.0,1.0,2.0,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1
66.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,4.64277135982,1.0,1,0,1,0,1,3,2,0,3,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
74.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,20.4586112749,0.0,0,0,1,0,1,0,3,0,3,3,0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
48.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.59409442352,1.0,1,0,1,1,0,2,1,0,2,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
81.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,17.9799284908,0.0,0,0,1,0,1,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
25.0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,1,0,1,1,0,0,0,1,0.912623878528,1.0,1,0,1,1,0,3,3,1,3,1,1,2.0,2.0,1.0,1.0,1.0,2.0,0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
45.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,3.74721457445,0.0,0,0,0,0,0,3,3,0,1,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1
51.0,1,0,1,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,2.23265529546,1.0,0,1,1,1,0,0,3,0,2,0,3,1.0,2.0,1.0,0.0,1.0,2.0,1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
53.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0,1.83978271224,0.0,0,0,0,0,0,3,3,1,2,1,3,1.0,2.0,1.0,0.0,0.0,2.0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,2.41064832357,1.0,1,0,1,1,0,0,3,0,3,0,1,1.0,2.0,1.0,0.0,1.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
30.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1.06021991934,1.0,0,1,1,1,0,2,3,3,3,0,1,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
28.0,0,0,0,0,1,0,5.0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,3.03412296034,1.0,1,0,0,0,0,0,2,1,3,2,3,2.0,2.0,0.0,0.0,1.0,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1
60.0,0,1,0,0,0,0,2.0,0.0,1.0,0.0,1,1,1,1,0,0,1,0,4.01276419239,1.0,0,1,0,0,0,1,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
75.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.38892133377,1.0,0,1,1,1,0,1,1,2,3,1,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1
27.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,3.74721457445,0.0,0,0,1,1,0,3,0,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
77.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,3.74721457445,1.0,1,0,1,1,0,0,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
72.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,14.6335510212,0.0,0,0,1,1,0,3,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,2.0,1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
51.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,2.80785569976,0.0,0,0,1,1,0,0,3,1,3,1,0,2.0,2.0,1.0,0.0,1.0,1.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,2.23265529546,1.0,0,1,1,1,0,3,3,0,3,0,3,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1
45.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,1.03787706021,1.0,0,1,1,1,0,3,3,0,1,2,1,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
51.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,12.2049077107,0.0,0,0,1,0,1,3,3,1,1,0,2,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
58.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,12.0445396018,0.0,0,0,0,0,0,0,2,0,0,0,0,1.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
53.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,0.912623878528,0.0,0,0,0,0,0,2,2,0,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
48.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,6.36782842395,1.0,0,1,1,1,0,0,3,0,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
59.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,3.3529568719,1.0,0,1,1,1,0,0,1,3,3,3,0,2.0,1.0,1.0,0.0,1.0,2.0,1,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1
48.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,8.90677460423,1.0,1,0,0,0,0,3,2,2,3,1,3,1.0,2.0,1.0,1.0,1.0,0.0,2,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
51.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,2.80785569976,0.0,0,0,1,1,0,3,3,3,3,3,3,2.0,1.0,1.0,1.0,1.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0
52.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,17.9799284908,0.0,0,0,0,0,0,2,2,3,2,0,2,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0
56.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,5.57286077742,0.0,0,0,0,0,0,3,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0
57.0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,3.74721457445,0.0,0,0,1,1,0,2,0,0,3,3,0,2.0,1.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
56.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,14.7089938853,0.0,0,0,1,0,1,0,3,0,0,0,2,0.0,1.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
58.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,2.94808433601,1.0,1,0,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1
66.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0.914111938302,1.0,1,0,1,1,0,1,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1
53.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,7.58731363716,1.0,1,0,1,1,0,0,3,1,3,1,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
18.0,1,1,0,0,0,0,6.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,3.00920743897,1.0,0,1,1,1,0,0,2,1,3,2,0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
49.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,8.72362351965,1.0,1,0,0,0,0,1,3,1,2,2,2,2.0,2.0,1.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
46.0,0,0,0,0,1,0,6.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,1.23806778218,0.0,0,0,0,0,0,2,3,3,3,1,3,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60.0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,4.13195767574,0.0,0,0,1,0,1,3,3,3,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0
72.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,12.2049077107,0.0,0,0,1,0,1,1,3,0,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
52.0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,0.912623878528,0.0,0,0,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
57.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,5.60284334183,1.0,1,0,1,1,0,2,3,0,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1
57.0,1,0,1,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,2.42397261049,1.0,1,0,1,1,0,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
57.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,5.2306235496,0.0,0,0,1,0,1,1,3,0,0,0,0,2.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
37.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,4.64277135982,0.0,0,0,1,0,1,1,3,2,2,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
71.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3.74721457445,0.0,0,0,1,1,0,0,3,2,2,3,0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0
65.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,3.3529568719,0.0,0,0,0,0,0,0,2,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
77.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,1.79373645765,0.0,0,0,0,0,0,0,0,0,3,3,0,2.0,0.0,1.0,1.0,1.0,2.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
77.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3.3529568719,1.0,1,0,1,1,0,0,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1.79373645765,0.0,0,0,1,1,0,0,3,3,3,3,0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
51.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,4.259396922,1.0,1,0,0,0,0,1,3,0,2,0,0,2.0,2.0,1.0,0.0,1.0,1.0,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,2.94808433601,1.0,1,0,1,1,0,2,3,1,2,3,2,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,3.16945733451,0.0,0,0,1,1,0,3,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
66.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,9.30617167755,0.0,0,0,1,0,1,1,1,1,1,1,1,1.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
71.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,5.57938804405,1.0,1,0,1,1,0,2,2,0,3,3,0,2.0,1.0,1.0,1.0,1.0,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
74.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,5.03456790986,0.0,0,0,0,0,0,3,3,0,0,2,0,1.0,2.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
66.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,1.58890478659,1.0,0,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,1.0,0.0,2.0,2,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
